Reference Values
9
X
Y
Z
z1
z2
z3
z4
z5
z6
1.000000	1.000000	1.000000	10001.100644	9999.384755	10000.259018	10001.694116	10001.023024	9989.472449
2.000000	1.000000	1.000000	10000.578509	9999.076818	10000.726538	10001.339115	10000.582668	9989.585334
3.000000	1.000000	1.000000	10000.413797	9997.754229	10002.577225	10000.769887	10000.640728	9990.451556
4.000000	1.000000	1.000000	10000.527363	9998.966482	10000.408657	10001.575341	10000.252912	9989.785904
5.000000	1.000000	1.000000	10000.908751	9999.066634	10000.240769	10001.477407	10000.568403	9989.485902
6.000000	1.000000	1.000000	10000.330844	9999.164672	10000.328210	10001.036341	10000.343027	9989.643479
7.000000	1.000000	1.000000	10000.479921	9999.432196	9999.611687	10000.330581	10000.348614	9989.477959
8.000000	1.000000	1.000000	10000.239469	9998.977229	10000.969924	9999.363040	10000.692122	9989.391664
9.000000	1.000000	1.000000	10000.055932	9998.480324	10002.638826	9998.981332	10000.488681	9989.777281
10.000000	1.000000	1.000000	10000.515007	9998.394367	10002.189315	9999.284928	10001.484078	9990.637224
11.000000	1.000000	1.000000	10000.344346	9998.136620	10001.924890	9999.350396	10000.984908	9990.458981
12.000000	1.000000	1.000000	10001.215683	9999.200250	10000.488043	9999.326174	10002.129076	9989.900474
13.000000	1.000000	1.000000	10001.144112	9999.465686	9999.579060	9999.503488	10001.133815	9990.128481
14.000000	1.000000	1.000000	10000.164510	9998.267173	10001.128515	9998.633935	10000.563287	9991.052192
15.000000	1.000000	1.000000	10000.002586	9997.061958	10003.810975	9999.303396	10000.734035	9992.115106
16.000000	1.000000	1.000000	10000.617771	9998.224594	10002.271235	9999.170189	10000.173047	9990.160375
17.000000	1.000000	1.000000	10000.764204	9998.148239	10002.817736	9999.022692	10000.654289	9990.527861
18.000000	1.000000	1.000000	10001.220924	9997.575038	10003.878908	9999.591812	10000.767452	9990.680457
19.000000	1.000000	1.000000	10000.291159	9997.040677	10004.966149	9998.455095	10000.821902	9992.378032
20.000000	1.000000	1.000000	10000.736763	9998.528627	10002.341918	9999.185458	10000.978311	9991.053163
21.000000	1.000000	1.000000	9999.315917	9996.266232	10006.331016	9998.812855	10000.704096	9994.502450
22.000000	1.000000	1.000000	9999.849735	9999.051532	10000.967618	10001.167822	10000.205873	9991.630187
23.000000	1.000000	1.000000	10000.087137	9999.929581	10000.057215	10000.594909	10000.080500	9991.221381
24.000000	1.000000	1.000000	10000.633642	10001.248192	9997.421784	9999.717021	10000.262871	9991.111874
25.000000	1.000000	1.000000	10000.007819	10000.507815	9998.623646	9999.435455	9999.872123	9990.228098
26.000000	1.000000	1.000000	9999.859052	10000.119899	10000.056039	9999.401101	9999.975971	9990.816683
27.000000	1.000000	1.000000	10000.059616	10000.533742	9999.228360	10000.170576	9999.823610	9991.178703
28.000000	1.000000	1.000000	10000.404573	10001.140286	9997.773132	10000.154209	9999.720638	9990.589751
29.000000	1.000000	1.000000	10000.269583	10001.361802	9997.714714	10001.052714	9999.816562	9990.907006
30.000000	1.000000	1.000000	10000.537165	10001.678753	9997.077862	10000.641785	9999.982126	9991.005130
31.000000	1.000000	1.000000	9999.725966	10000.275604	10000.432706	9999.666667	9999.761366	9990.482567
32.000000	1.000000	1.000000	10000.430826	10001.792191	9997.560134	10000.201388	10000.108351	9991.227429
33.000000	1.000000	1.000000	10000.093513	10000.576562	9999.896759	9999.838109	9999.906563	9989.896907
34.000000	1.000000	1.000000	9999.785327	9999.034115	10003.229800	9998.980835	10000.194372	9991.449950
35.000000	1.000000	1.000000	10000.236955	10000.123716	10000.511721	9999.319012	9999.926622	9990.103968
36.000000	1.000000	1.000000	10000.760934	10000.768506	9999.227927	9999.297093	9998.685856	9989.691111
37.000000	1.000000	1.000000	10000.243369	9999.687530	10001.216461	9998.985430	9999.964691	9989.629963
38.000000	1.000000	1.000000	10001.239039	10001.227620	9998.209398	9999.559870	9999.561830	9989.259793
39.000000	1.000000	1.000000	10000.812334	10000.907708	9997.532563	10000.167032	10000.272510	9989.730452
40.000000	1.000000	1.000000	10000.858693	10000.454763	9997.779788	10000.344625	10000.230291	9989.482767
41.000000	1.000000	1.000000	10000.816228	10000.239540	9998.278743	10000.121060	10000.867214	9990.087987
42.000000	1.000000	1.000000	10001.021977	10000.477484	9998.283684	10000.467420	10000.790413	9990.060050
43.000000	1.000000	1.000000	9999.641205	9998.428906	10001.928388	10000.438974	10000.389746	9990.162393
44.000000	1.000000	1.000000	9999.359656	9997.629792	10003.671478	9998.819993	10000.084299	9990.858014
45.000000	1.000000	1.000000	10000.219571	9999.211398	10001.265787	10000.069489	10000.174496	9990.021091
46.000000	1.000000	1.000000	10000.888075	9999.736064	9999.926519	9999.858265	9999.778354	9989.963846
47.000000	1.000000	1.000000	10001.140389	9999.836803	10000.103647	9998.460239	10000.814522	9990.528434
48.000000	1.000000	1.000000	10000.882895	10000.010758	10000.174243	9998.466353	10000.733621	9991.046961
49.000000	1.000000	1.000000	10000.591460	10000.312087	9999.412097	9997.846107	10000.307369	9990.686088
50.000000	1.000000	1.000000	10000.419184	10000.180958	10000.342029	9997.762138	10000.135425	9990.801052
51.000000	1.000000	1.000000	9999.883346	9999.063593	10002.656706	9997.459030	10000.210893	9990.972430
52.000000	1.000000	1.000000	9998.874441	9995.554676	10008.812662	9996.722105	10001.217305	9995.203698
53.000000	1.000000	1.000000	9999.152894	9996.818122	10006.573422	9996.803824	10001.431228	9993.393491
54.000000	1.000000	1.000000	9999.891471	9999.699834	10001.046162	9998.843612	10000.124061	9990.835179
55.000000	1.000000	1.000000	9999.664484	9999.473868	10001.748217	9998.578598	10000.455534	9991.201363
56.000000	1.000000	1.000000	10000.292078	10000.520820	9999.484132	9999.332190	9999.711671	9990.828006
57.000000	1.000000	1.000000	10000.173858	9999.875409	10000.475643	9998.835845	9999.966712	9990.505262
58.000000	1.000000	1.000000	9999.525416	9998.402048	10003.184588	9998.345769	10000.506998	9990.819877
59.000000	1.000000	1.000000	10000.098066	9999.517552	10001.658035	9998.248545	10000.141178	9990.353741
60.000000	1.000000	1.000000	9999.700143	9998.510652	10002.488046	9998.704464	10000.150276	9990.468039
61.000000	1.000000	1.000000	9999.123229	9996.354814	10005.541888	9997.901122	10000.166686	9992.555245
62.000000	1.000000	1.000000	9999.414783	9998.271086	10002.862482	9998.527054	10000.252116	9990.653367
63.000000	1.000000	1.000000	10000.421004	10000.427389	9998.422539	9998.887951	9999.800727	9989.979759
64.000000	1.000000	1.000000	10000.212395	10000.099625	9999.329320	9999.064819	9999.984137	9990.640065
65.000000	1.000000	1.000000	9999.643248	9998.747016	10001.983791	9999.103333	10000.724179	9990.974605
66.000000	1.000000	1.000000	9998.782945	9994.031208	10008.003848	9997.571840	10001.891562	9996.933873
67.000000	1.000000	1.000000	9998.231772	9991.868454	10009.853877	9996.816069	10002.181347	10001.052929
68.000000	1.000000	1.000000	9998.417053	9992.661610	10009.907091	9997.895061	10002.262645	9999.855982
69.000000	1.000000	1.000000	9998.053004	9990.074438	10008.962991	9998.222348	10003.302507	10005.088143
70.000000	1.000000	1.000000	9998.723964	9993.753745	10009.752093	9998.030817	10003.110785	9998.209569
71.000000	1.000000	1.000000	9999.710616	9997.711776	10004.531872	9999.459477	10000.835636	9992.353452
72.000000	1.000000	1.000000	9999.291459	9996.647463	10005.930313	9999.035771	10001.078608	9993.068702
73.000000	1.000000	1.000000	9999.380019	9998.059292	10003.711116	9999.315839	10000.553896	9991.395841
74.000000	1.000000	1.000000	9998.598644	9994.503879	10009.030495	9997.555678	10002.126618	9996.589907
75.000000	1.000000	1.000000	9997.959676	9990.961197	10009.953562	9997.221499	10003.299930	10003.094779
76.000000	1.000000	1.000000	9998.435019	9993.473085	10009.430241	9998.388833	10000.787075	9997.429930
77.000000	1.000000	1.000000	9998.512136	9994.326941	10008.274832	9998.472973	10001.011253	9996.506187
78.000000	1.000000	1.000000	9999.278773	9997.018925	10004.966257	9998.944652	10000.954191	9992.656152
79.000000	1.000000	1.000000	9999.660853	9999.265022	10000.785163	9999.953229	10000.330367	9990.810668
80.000000	1.000000	1.000000	10000.297985	9999.562763	10000.089667	10000.019446	10000.075597	9990.685093
81.000000	1.000000	1.000000	10000.138924	9999.072866	10000.512949	10000.179706	10000.373595	9990.453285
82.000000	1.000000	1.000000	10000.243447	9998.771025	10001.405926	9999.936199	10000.500348	9990.254937
83.000000	1.000000	1.000000	9999.983492	9998.965881	10001.288741	10000.194739	10000.238715	9989.555056
84.000000	1.000000	1.000000	10000.537776	9999.660811	9999.735727	10000.045523	10001.284676	9989.247227
85.000000	1.000000	1.000000	10000.186677	9998.468219	10001.962464	9999.900254	10000.762164	9989.616704
86.000000	1.000000	1.000000	10000.736938	9999.046817	10001.197790	10000.995830	10001.458378	9989.542837
87.000000	1.000000	1.000000	10000.202674	9999.451163	10000.876786	10000.302342	10000.343342	9989.811081
88.000000	1.000000	1.000000	10000.246370	9999.787294	9999.858062	9999.514998	10000.076168	9989.730142
89.000000	1.000000	1.000000	10000.714945	10001.202844	9997.646488	9999.912312	9999.860867	9989.997301
90.000000	1.000000	1.000000	10000.320047	10000.616353	9998.066978	9999.812129	9999.870005	9990.004989
91.000000	1.000000	1.000000	9998.894296	9995.989208	10006.217071	9997.669244	10000.945259	9992.690654
92.000000	1.000000	1.000000	9998.923378	9995.799799	10006.076855	9997.368560	10001.482009	9993.307095
93.000000	1.000000	1.000000	9999.776658	9998.916463	10000.459106	9998.732160	10000.246151	9989.960873
94.000000	1.000000	1.000000	9999.183786	9997.111817	10004.049143	9997.846243	10000.201303	9992.016611
95.000000	1.000000	1.000000	9999.181055	9997.208182	10004.181053	9997.956118	10000.968341	9991.132096
96.000000	1.000000	1.000000	9999.367269	9997.664234	10003.360213	9997.995917	10001.132991	9990.964888
97.000000	1.000000	1.000000	9999.852015	9999.225751	10000.436249	9998.677019	10000.457086	9990.687543
98.000000	1.000000	1.000000	10000.168826	9999.490472	9998.822974	9999.717212	10000.059110	9991.114450
99.000000	1.000000	1.000000	10000.179225	9999.510185	9999.033090	9999.607617	9999.996705	9991.187179
100.000000	1.000000	1.000000	10000.094197	9998.995704	10001.578149	9999.079014	10000.225406	9990.099033
101.000000	1.000000	1.000000	10000.382360	9998.568099	10002.269513	9999.184182	10000.198046	9990.988409
102.000000	1.000000	1.000000	10000.380847	9998.723822	10002.222360	9999.770969	9999.948155	9990.994682
103.000000	1.000000	1.000000	10001.074508	10000.013186	10000.009414	10000.719896	9998.460593	9989.898405
104.000000	1.000000	1.000000	10000.753622	9999.556189	10001.059636	10000.148628	9999.296881	9990.337021
105.000000	1.000000	1.000000	10000.432779	9999.773941	10001.291159	10000.530613	10000.120634	9991.265192
106.000000	1.000000	1.000000	10000.649702	9999.249404	10002.164494	10000.602911	10000.567764	9991.683452
107.000000	1.000000	1.000000	10000.239495	9998.584529	10002.877026	10000.328569	10000.441656	9991.553731
108.000000	1.000000	1.000000	10001.394543	9998.609695	10003.337661	9999.944833	10001.231615	9991.855838
109.000000	1.000000	1.000000	10002.203489	9997.106584	10006.030482	9999.199494	9999.794282	9992.391353
110.000000	1.000000	1.000000	10001.354997	9998.960087	10002.430308	9999.724632	9999.185501	9990.794726
111.000000	1.000000	1.000000	10001.128092	9999.348745	10001.845685	10000.021352	9999.415817	9990.702222
112.000000	1.000000	1.000000	10000.212324	9998.401099	10003.895040	9999.334738	10000.023856	9990.219411
113.000000	1.000000	1.000000	10000.005621	9997.979252	10004.246753	9998.780108	10000.498156	9989.902032
114.000000	1.000000	1.000000	10000.288403	9998.338915	10002.503168	9998.855685	10000.160179	9990.436940
115.000000	1.000000	1.000000	10000.578053	9998.950800	10001.543955	9999.399120	9999.410913	9990.232301
116.000000	1.000000	1.000000	10000.890354	9998.608613	10002.288326	9999.922434	9999.084112	9990.541912
117.000000	1.000000	1.000000	10001.039881	9999.671489	10000.208828	9999.656172	9997.976621	9989.778391
118.000000	1.000000	1.000000	10000.234340	9999.621467	10000.640943	9999.772972	9999.894539	9989.698803
119.000000	1.000000	1.000000	9999.817308	9998.388067	10003.589543	9999.912156	10000.582613	9989.816529
120.000000	1.000000	1.000000	9999.485886	9997.983528	10004.020639	9999.390250	10001.363491	9990.804787
121.000000	1.000000	1.000000	10000.276521	9999.082544	10002.136127	9999.878464	9999.981621	9989.287679
122.000000	1.000000	1.000000	10001.044867	9998.559019	10002.603663	10000.466262	9998.935370	9990.090923
123.000000	1.000000	1.000000	10000.740554	9997.711178	10004.866856	10000.170512	9999.591596	9990.903766
124.000000	1.000000	1.000000	10000.738839	9997.955007	10004.701388	10000.588305	9998.890508	9990.958390
125.000000	1.000000	1.000000	9999.902545	9997.498177	10005.250491	9999.545702	10000.851622	9991.927138
126.000000	1.000000	1.000000	10000.603269	9998.908733	10002.531026	9999.730558	10000.179406	9991.128995
127.000000	1.000000	1.000000	9999.851653	9999.338724	10001.103017	9999.664081	10000.164334	9990.781076
128.000000	1.000000	1.000000	9998.880814	9996.328063	10006.954947	9998.672065	10000.944674	9992.360487
129.000000	1.000000	1.000000	9999.395075	9997.167086	10005.367468	9999.390866	10001.185778	9991.057788
130.000000	1.000000	1.000000	9999.410032	9997.344755	10004.935548	9999.726825	10001.002013	9990.485148
131.000000	1.000000	1.000000	9999.665385	9997.451512	10005.723439	9999.812484	10000.647848	9989.530240
132.000000	1.000000	1.000000	9999.619672	9997.260218	10005.447739	9998.993308	10000.847130	9990.056229
133.000000	1.000000	1.000000	9999.357624	9995.903611	10006.530380	9998.357985	10001.196490	9991.577346
134.000000	1.000000	1.000000	9999.769118	9997.542831	10004.961744	9997.939845	10000.522966	9989.959649
135.000000	1.000000	1.000000	10000.012152	9998.200115	10004.041703	9999.067237	10000.451529	9989.565620
136.000000	1.000000	1.000000	10000.041950	9999.015241	10002.900329	9999.328767	10000.264941	9990.048821
137.000000	1.000000	1.000000	9999.335299	9997.430683	10005.862035	9998.487400	10000.386965	9991.027610
138.000000	1.000000	1.000000	9999.311858	9997.858663	10005.001604	9998.571892	10000.235982	9991.771592
139.000000	1.000000	1.000000	9999.040102	9996.769655	10006.486543	9998.082079	10000.553878	9992.926035
140.000000	1.000000	1.000000	9999.157493	9997.418232	10005.648630	9998.421874	10000.024616	9992.653642
141.000000	1.000000	1.000000	9998.752170	9995.504198	10008.954048	9997.574017	10000.513420	9994.951642
142.000000	1.000000	1.000000	9998.954937	9996.669359	10006.885947	9999.137052	10000.988359	9993.038586
143.000000	1.000000	1.000000	9999.433121	9998.626813	10003.195128	10000.635284	9999.842483	9990.348233
144.000000	1.000000	1.000000	9999.318021	9998.362379	10002.981973	10000.341440	9999.821947	9990.805909
145.000000	1.000000	1.000000	10000.543473	10000.822013	9997.245174	10002.176100	10000.527077	9990.288707
146.000000	1.000000	1.000000	10001.231533	10001.103379	9997.002409	10002.141058	10001.716571	9989.923235
147.000000	1.000000	1.000000	10001.102505	10001.491733	9996.865072	10001.725786	10000.385593	9989.764641
148.000000	1.000000	1.000000	10002.074756	9999.828250	10000.533469	10000.796373	9999.892645	9989.313283
149.000000	1.000000	1.000000	10001.955696	9999.516654	10001.433519	10000.441627	9999.743117	9989.816500
150.000000	1.000000	1.000000	10000.612014	10000.484011	9999.716055	10000.692171	9999.269521	9988.561861
151.000000	1.000000	1.000000	10000.910983	10000.332019	10000.141017	10000.450515	9998.763977	9989.163805
152.000000	1.000000	1.000000	10000.217602	10000.219107	9999.038864	10000.971181	9999.645517	9989.513312
153.000000	1.000000	1.000000	10000.057386	9999.761029	10000.127473	9999.718610	10000.010214	9989.601483
154.000000	1.000000	1.000000	9999.607513	9998.227278	10002.624078	9999.432407	10000.573859	9990.879178
155.000000	1.000000	1.000000	9999.365858	9997.964111	10003.057405	9999.917445	10000.357290	9991.754523
156.000000	1.000000	1.000000	9999.910426	10000.241429	9998.464036	10001.712082	9999.869433	9990.458173
157.000000	1.000000	1.000000	9999.946564	10001.097051	9997.182031	10002.004744	9999.707446	9991.101527
