PPMT Back Transform: Unconditional SGS Simulations
6
z1
z2
z3
z4
z5
z6
0.071000	-1.520200	2.132000	1.051000	0.799000	-9.828000
-0.412200	-1.976900	3.408000	0.130000	0.690000	-9.091100
-0.089500	-2.261700	4.231000	-0.643300	0.658000	-8.004400
-0.071000	-2.261500	4.609000	-0.412200	0.401000	-7.743100
-0.246100	-2.263000	4.856000	-0.118200	0.346000	-7.399000
-0.428900	-2.462100	4.884000	0.126000	0.508000	-7.447300
-1.112300	-4.280200	8.462000	-0.475200	1.040000	-5.095400
-1.333200	-6.449600	10.251000	-1.416600	1.153000	-1.752900
-1.437600	-7.233800	10.535000	-1.296200	1.794000	-1.514100
-1.358600	-6.424900	9.116000	-1.021200	1.427000	-2.413300
-1.544700	-8.568700	10.048000	-1.481200	2.031000	0.812000
-1.485900	-7.766800	9.550000	-1.442600	2.355000	-0.593100
-0.974100	-5.989700	8.590000	-1.265100	1.468000	-3.601900
-0.242000	-4.398100	7.755000	-1.448500	0.624000	-6.101300
-0.780000	-5.095600	7.944000	-1.874600	0.797000	-4.721000
-0.762300	-5.514400	8.105000	-1.694200	1.089000	-4.736500
-0.994400	-6.993300	9.545000	-2.109500	1.718000	-1.952800
-1.798800	-11.373300	10.526000	-2.510700	4.252000	5.286000
-1.671700	-10.426400	10.740000	-2.633800	3.520000	4.602000
-1.886500	-11.153800	11.053000	-3.188800	3.065000	5.649000
-1.853200	-10.305300	10.670000	-2.309100	4.263000	4.657000
-1.920700	-11.031900	11.176000	-2.690000	5.230000	7.922000
-1.861900	-10.774800	11.605000	-1.626400	4.224000	4.003000
-1.760500	-10.125900	11.983000	-1.492400	3.805000	3.636000
-1.514300	-8.903100	11.452000	-0.933900	2.385000	0.855000
-1.509400	-8.173300	11.049000	-0.168200	2.680000	-0.495600
-0.713600	-3.479900	7.765000	0.079000	1.131000	-8.064000
0.241000	-1.574400	5.575000	0.251000	1.272000	-9.917700
0.559000	-0.444400	2.909000	0.864000	0.565000	-10.858700
0.352000	-0.914000	3.759000	0.567000	0.639000	-10.693000
0.294000	-0.257100	2.026000	1.147000	0.340000	-11.002200
0.756000	-0.063300	1.788000	0.685000	0.351000	-11.048700
0.659000	-0.223900	3.365000	-0.205700	0.249000	-11.105300
0.196000	-0.719700	6.852000	-0.263300	0.633000	-10.651600
0.202000	-0.350000	6.110000	-0.200800	0.773000	-10.299000
-0.027600	-0.833300	6.770000	-0.098100	0.468000	-10.424600
-0.426100	-1.494000	8.847000	-1.279700	0.600000	-10.418300
0.017000	-0.481000	6.923000	-1.732600	0.790000	-10.800900
0.252000	-0.368900	5.659000	-2.306400	0.837000	-11.122400
0.173000	-0.612700	7.512000	-2.177600	0.701000	-11.025500
0.525000	0.132000	5.042000	-2.410500	0.934000	-10.163100
0.480000	0.047000	3.398000	-2.298000	1.066000	-9.317700
0.510000	1.194000	-0.044100	-1.339400	0.260000	-10.235300
-0.234800	-0.287300	3.261000	-2.233500	0.405000	-9.577600
-0.599400	-0.865000	5.834000	-2.202500	0.616000	-9.535100
-1.327200	-3.230100	9.686000	-3.029400	1.554000	-8.126100
-0.856100	-2.345500	6.824000	-2.136300	1.344000	-9.800900
-0.743100	-2.616900	6.839000	-2.386400	1.431000	-9.992500
-0.480500	-2.429100	5.992000	-2.336000	0.900000	-10.864600
-0.732500	-2.999200	6.915000	-2.457100	0.868000	-10.995500
-0.464400	-2.417100	5.618000	-1.754800	0.815000	-10.448400
-0.825300	-3.947000	8.195000	-2.236400	1.272000	-9.164600
-1.090100	-4.989100	9.268000	-2.505300	0.985000	-8.101500
-0.934000	-4.288600	8.417000	-1.778300	0.717000	-8.904300
-0.741200	-3.742800	7.984000	-1.670400	0.729000	-10.052400
-0.342700	-2.296900	5.854000	-0.905900	0.353000	-10.945900
-0.261000	-1.601200	4.034000	-0.606100	0.283000	-10.886700
-0.448500	-1.559300	4.191000	-0.437900	0.260000	-10.689300
-0.876400	-2.370500	6.625000	-0.765800	0.556000	-10.053600
-0.789400	-2.573400	6.622000	-1.073300	0.335000	-10.258100
-0.444600	-1.932800	4.782000	-0.770000	0.317000	-10.556700
-0.531700	-1.465000	4.205000	-0.684400	-0.107900	-10.003800
-0.262700	-1.235800	3.108000	-0.736100	0.194000	-10.658800
-0.125600	-1.192800	3.287000	-0.764700	-0.124200	-10.501100
0.046000	-1.420400	3.505000	-0.471400	0.181000	-10.592800
-0.177100	-2.184800	5.044000	-1.129700	0.422000	-9.835400
-0.363300	-2.848600	6.465000	-1.991900	0.536000	-9.545900
-0.156100	-3.452000	7.495000	-2.385700	0.484000	-9.580200
-0.423700	-3.572100	7.473000	-2.264500	0.577000	-9.084500
-0.115600	-3.199600	6.994000	-1.982500	0.674000	-9.795400
-0.176500	-3.303200	7.042000	-2.067800	0.668000	-9.547300
-0.160000	-2.396700	5.406000	-1.210000	0.660000	-9.664800
-0.052700	-2.263400	4.980000	-1.019800	0.447000	-9.682500
-0.290000	-3.767700	7.034000	-1.679000	0.640000	-8.143400
-0.059100	-3.861500	7.156000	-1.145600	0.685000	-8.185900
-0.224200	-4.481900	8.143000	-1.077300	0.710000	-7.816700
0.679000	-2.308600	5.093000	0.089000	-0.180800	-9.831600
0.860000	-2.545000	5.637000	-0.057800	-0.511500	-9.924000
-0.001000	-3.126300	6.848000	-0.587900	0.218000	-9.370700
0.021000	-3.060000	5.840000	-0.616100	0.273000	-8.995900
0.588000	-2.601100	5.505000	-0.836600	0.464000	-9.446900
1.340000	-1.649100	3.681000	-0.241100	0.472000	-10.143700
