Unconditional SGS Simulations
6
z1
z2
z3
z4
z5
z6
1.731420	-0.806327	-0.819530	-0.227173	-0.013204	0.504019
1.149334	-0.171977	-0.290876	0.015396	0.223044	0.527535
0.018644	-0.704930	0.097018	-0.199190	-0.295577	0.816486
-0.087125	-0.084072	0.283981	-0.289360	-0.994812	1.035725
0.082683	0.304605	0.556744	-0.145112	-1.108415	1.374165
0.601128	0.172187	0.419627	-0.053528	-0.686074	1.362116
0.888164	0.512158	1.296610	-0.182213	-0.316454	1.200820
0.302987	0.596247	1.715082	-0.734650	-0.431960	1.292079
0.890501	0.329315	1.700910	-1.204480	-0.413055	0.974435
0.677480	0.507394	0.585012	-1.393161	0.202184	1.095427
0.540815	0.314785	0.744884	-2.401194	0.203579	1.055079
0.512264	0.001068	0.464465	-2.068147	0.510500	1.025942
0.217334	-0.202444	0.231301	-1.905584	0.152615	0.975836
-0.461532	-0.036556	0.315336	-1.772832	-0.727262	0.627574
-0.699822	0.226480	0.111302	-1.545499	0.148261	0.789275
-0.331523	-0.138165	-0.055459	-1.980898	0.283684	0.738755
-0.330532	-0.384856	0.791781	-2.242879	0.127369	0.852438
-0.290360	-0.765704	0.880469	-2.907445	0.996223	1.612838
-0.429579	-0.540334	1.592173	-2.525922	0.546536	1.654770
-0.744252	0.208747	1.833434	-2.471678	0.752861	1.429145
0.034274	-0.522124	1.734869	-1.907799	0.903254	1.832046
-0.153587	-0.593004	2.514165	-2.004794	1.108913	2.343255
1.181969	-0.328897	2.365826	-1.993615	0.086155	1.707704
1.312777	-0.272902	2.913773	-1.822621	-0.520157	1.795160
1.430557	-0.133768	2.179068	-1.611707	-1.016960	1.401136
2.099054	-0.221679	1.850666	-1.524383	-0.851289	1.505945
1.796874	-0.092623	1.149536	-0.744418	-0.760006	0.452769
2.045625	-0.922641	1.533153	-0.468036	-1.070803	-0.413495
2.204935	-0.762610	1.422780	0.205021	-1.499668	-0.841968
2.148816	-0.702287	1.220355	-0.101238	-1.357852	-0.888756
2.338091	-0.430932	1.144205	0.551408	-1.196631	-0.771527
1.729649	-0.818392	1.232695	0.519257	-1.580824	-1.049192
1.398799	-0.548395	1.825644	0.192113	-1.891087	-1.638355
2.024287	-0.376982	2.550775	-0.056258	-1.648830	-1.380002
1.904404	-0.549527	2.734224	0.297230	-1.306468	-1.035042
2.033169	-0.026414	2.479941	0.024757	-1.627573	-1.187232
1.718322	0.420510	2.690054	-0.206302	-0.994317	-1.802658
1.208830	-0.361813	2.948632	0.186765	-0.609004	-2.013828
0.758097	-0.596095	2.798417	0.159121	-0.378231	-2.473126
0.925818	-0.376495	2.885998	-0.095619	-0.843463	-2.382177
0.138527	-0.767538	3.297489	0.590636	-0.431559	-1.859124
-0.344420	-0.956670	2.739353	0.716746	-0.000224	-1.258608
-0.109683	-0.419504	2.376545	1.831644	0.123841	-1.451161
